,submission_status,work_rate,extra_time_min,average_answer_time_in_min,progress_percent
7385,passed,slow,1021.8000000000002,1201.8000000000002,45.0
7386,passed,slow,2523.6000000000004,2883.6000000000004,45.0
7387,passed,slow,2524.2,2884.2,45.0
7388,passed,slow,7637.4,7997.4,45.0
7389,passed,slow,469.20000000000005,829.2,45.0
7390,passed,slow,431.4000000000001,971.4000000000001,45.0
7391,passed,slow,1153.2,1333.2,45.0
7392,passed,slow,923.4000000000001,1103.4,45.0
7393,passed,slow,1462.2,1822.2,45.0
7394,passed,slow,549.6,729.6,45.0
7395,passed,slow,259.20000000000005,619.2,45.0
7396,passed,slow,657.0000000000001,837.0000000000001,45.0
7397,passed,slow,767.4000000000001,947.4000000000001,45.0
7398,passed,slow,583.2,763.2,45.0
7399,passed,slow,629.4,809.4,45.0
7400,passed,normal,0.0,255.6,45.0
7401,passed,slow,136.2,496.2,45.0
7402,passed,slow,833.4000000000001,1373.4,50.0
7403,passed,slow,2123.4,2483.4,50.0
7404,passed,slow,1116.0,1476.0,50.0
7405,passed,slow,765.6000000000001,1125.6000000000001,50.0
7406,passed,slow,4729.8,4909.8,50.0
7407,passed,slow,4906.8,5266.8,50.0
7408,passed,slow,672.6000000000001,1032.6000000000001,50.0
7409,passed,slow,522.6,882.6,50.0
7410,passed,slow,963.0,1143.0,50.0
7411,passed,slow,422.1,782.1,50.0
7412,passed,slow,870.0,1050.0,50.0
7413,passed,slow,345.6,705.6,50.0
7414,passed,slow,601.8000000000001,961.8000000000001,50.0
7415,passed,slow,772.8,1132.8,50.0
7416,passed,slow,528.0,888.0,50.0
7417,passed,slow,128.85000000000002,668.85,50.0
7418,passed,fast,0.0,0.0,50.0
7419,passed,slow,228.0,408.0,50.0
7420,passed,fast,0.0,237.0,50.0
7421,passed,slow,141.60000000000002,321.6,50.0
7422,passed,slow,454.79999999999995,814.8,50.0
7423,passed,slow,221.40000000000003,401.40000000000003,50.0
7424,passed,slow,610.8,790.8,50.0
7425,passed,slow,930.0,1110.0,50.0
7426,passed,slow,651.6,831.6,50.0
7427,passed,fast,0.0,45.6,50.0
7428,passed,normal,0.0,324.0,50.0
7429,passed,slow,506.4000000000001,866.4000000000001,28.0
7430,passed,slow,541.8000000000001,901.8000000000001,28.0
7431,passed,slow,420.0,780.0,28.0
7432,passed,slow,174.60000000000002,714.6,28.0
7433,passed,slow,1080.6000000000001,1260.6000000000001,28.0
7434,passed,slow,5126.4,5306.4,28.0
7435,passed,slow,6211.8,6571.8,28.0
7436,passed,slow,7212.0,7572.0,28.0
7437,passed,slow,7001.4,7181.4,28.0
7438,passed,slow,798.0,978.0,28.0
7439,passed,slow,769.8,949.8,28.0
7440,passed,slow,1285.2,1465.2,28.0
7441,passed,slow,1131.6,1311.6,28.0
7442,passed,slow,589.2,949.2,28.0
7443,passed,slow,331.80000000000007,691.8000000000001,28.0
7444,passed,slow,173.4000000000001,533.4000000000001,27.0
7445,passed,slow,716.4000000000001,1076.4,27.0
7446,passed,fast,0.0,319.20000000000005,27.0
7447,passed,normal,0.0,63.0,27.0
7448,passed,slow,1057.2,1237.2,27.0
7449,passed,slow,568.2,928.2,27.0
7450,passed,slow,361.5,541.5,27.0
7451,passed,slow,673.1999999999998,1033.1999999999998,27.0
7452,passed,slow,370.20000000000005,550.2,27.0
7453,passed,fast,0.0,52.800000000000004,27.0
7454,passed,slow,390.6,570.6,27.0
7455,passed,slow,647.4000000000001,827.4000000000001,27.0
7456,passed,slow,476.4000000000001,836.4000000000001,27.0
7457,passed,fast,0.0,198.6,27.0
7458,Not passed,fast,0.0,0.0,27.0
7459,passed,slow,1030.2,1390.2,27.0
7460,passed,slow,495.0,855.0,27.0
7461,passed,slow,473.4000000000001,1013.4000000000001,27.0
7462,passed,slow,168.0,348.0,27.0
7463,passed,slow,377.4,557.4,27.0
7464,passed,slow,849.8999999999999,1209.8999999999999,27.0
7465,passed,slow,1139.1,1319.1,27.0
7466,passed,fast,0.0,116.7,27.0
7467,passed,slow,479.54999999999995,659.55,27.0
7468,passed,slow,292.2,472.2,27.0
7469,passed,slow,79.80000000000001,259.8,27.0
7470,passed,normal,0.0,91.8,27.0
7471,passed,fast,0.0,145.2,27.0
7472,passed,fast,0.0,145.2,27.0
7473,Not passed,slow,303.6,843.6,22.0
7474,passed,slow,274.20000000000005,454.20000000000005,22.0
7475,passed,slow,1046.7,1226.7,22.0
7476,passed,slow,442.20000000000005,802.2,22.0
7477,passed,slow,816.0000000000001,996.0000000000001,22.0
7478,passed,slow,7.199999999999989,367.2,22.0
7479,passed,slow,303.00000000000006,483.00000000000006,22.0
7480,passed,slow,939.5999999999999,1119.6,22.0
7481,passed,slow,703.8000000000001,883.8000000000001,22.0
7482,passed,slow,1009.8000000000002,1189.8000000000002,22.0
7483,passed,slow,382.20000000000005,742.2,22.0
7484,passed,normal,0.0,243.0,22.0
7485,passed,fast,0.0,169.2,40.0
7486,passed,slow,287.4000000000001,647.4000000000001,40.0
7487,passed,slow,803.6999999999999,983.6999999999999,40.0
7488,passed,slow,608.4000000000001,968.4000000000001,40.0
7489,passed,slow,893.4000000000001,1073.4,40.0
7490,passed,fast,0.0,99.0,40.0
7491,passed,slow,924.5999999999999,1284.6,40.0
7492,passed,slow,270.6,630.6,40.0
7493,passed,slow,994.2,1354.2,40.0
7494,passed,fast,0.0,285.3,40.0
7495,passed,slow,189.0,369.0,40.0
7496,passed,slow,123.0,303.0,40.0
7497,passed,fast,0.0,150.0,40.0
7498,passed,slow,69.60000000000002,249.60000000000002,40.0
7499,passed,slow,27.600000000000023,387.6,40.0
7500,passed,fast,0.0,39.6,40.0
7501,passed,normal,0.0,119.4,40.0
7502,passed,normal,0.0,148.20000000000002,40.0
7503,passed,fast,0.0,22.5,40.0
7504,passed,fast,0.0,85.8,40.0
7505,passed,fast,0.0,127.2,40.0
7506,passed,slow,2597.4,2777.4,59.0
7507,passed,slow,4362.6,4542.6,59.0
7508,passed,slow,4129.8,4309.8,59.0
7509,passed,slow,1219.8000000000002,1399.8000000000002,36.0
7510,passed,slow,965.4000000000001,1145.4,36.0
7511,Not passed,fast,0.0,0.0,59.0
7512,passed,slow,2809.2,2989.2,59.0
7513,passed,slow,2119.2,2299.2,59.0
7514,passed,slow,686.4000000000001,866.4000000000001,59.0
7515,passed,slow,1388.4,1568.4,59.0
7516,passed,slow,1290.0,1470.0,59.0
7517,passed,slow,1389.0000000000002,1569.0000000000002,40.0
7518,passed,slow,2278.2,2458.2,40.0
7519,passed,slow,1266.6,1446.6,56.0
7520,passed,slow,4305.6,4485.6,56.0
7521,passed,slow,4127.400000000001,4307.400000000001,56.0
7522,passed,slow,2604.0,2784.0,36.0
7523,passed,slow,5288.4,5468.4,36.0
7524,passed,slow,100.79999999999995,280.79999999999995,38.0
7525,passed,slow,1570.8,1750.8,38.0
7526,passed,slow,1251.0,1431.0,32.0
7527,passed,slow,357.6,537.6,31.0
7528,passed,slow,1193.4,1373.4,21.0
7529,passed,slow,318.6,498.6,50.0
7530,passed,slow,1680.6000000000001,1860.6000000000001,50.0
7531,passed,slow,4027.2000000000007,4207.200000000001,29.0
7532,passed,slow,147.0,327.0,22.0
7533,passed,slow,3630.6000000000004,3810.6000000000004,42.0
7534,passed,slow,3992.4000000000005,4172.400000000001,42.0
7535,passed,slow,3793.8,3973.8,59.0
7536,passed,slow,951.5999999999999,1131.6,59.0
7537,passed,slow,311.4,491.4,57.0
7538,passed,slow,2858.4,3038.4,57.0
7539,passed,slow,3886.2,4066.2,43.0
7540,passed,slow,1552.2,1732.2,49.0
7541,passed,slow,3221.4,3401.4,49.0
7542,passed,slow,1501.2,1681.2,35.0
7543,passed,slow,4374.599999999999,4554.599999999999,38.0
7544,passed,slow,5596.8,5776.8,38.0
7545,passed,slow,6718.2,6898.2,59.0
7546,passed,slow,6015.599999999999,6195.599999999999,59.0
7547,passed,slow,4146.000000000001,4326.000000000001,59.0
7548,passed,slow,202.2,382.2,42.0
7549,passed,slow,1974.0,2154.0,56.0
7550,passed,normal,0.0,99.0,56.0
7551,Not passed,fast,0.0,0.0,51.0
7552,Not passed,fast,0.0,0.0,51.0
7553,passed,slow,12766.8,12946.8,51.0
7554,passed,slow,1140.0,1320.0,50.0
7555,passed,slow,727.2,907.2,31.0
7556,passed,normal,0.0,144.60000000000002,36.0
7557,passed,slow,5400.6,5580.6,21.0
7558,passed,slow,5689.8,5869.8,38.0
7559,passed,slow,1139.4,1319.4,38.0
7560,passed,slow,2430.0,2610.0,59.0
7561,passed,slow,2220.0,2400.0,59.0
7562,passed,slow,7.799999999999983,187.79999999999998,59.0
7563,passed,slow,1102.8,1282.8,22.0
7564,passed,slow,3006.6,3186.6,28.0
7565,Not passed,slow,2319.6000000000004,2499.6000000000004,55.0
7566,passed,slow,2325.3,2505.3,55.0
7567,passed,slow,1205.4,1385.4,55.0
7568,passed,slow,2361.6,2721.6,42.0
7569,passed,slow,870.0,1230.0,42.0
7570,passed,slow,2490.0,2850.0,42.0
7571,passed,slow,935.4000000000001,1115.4,42.0
7572,passed,slow,1005.0,1365.0,42.0
7573,passed,slow,946.8000000000002,1126.8000000000002,42.0
7574,passed,slow,2107.2000000000003,2467.2000000000003,42.0
7575,passed,fast,0.0,108.60000000000001,42.0
7576,passed,slow,2251.2000000000003,2611.2000000000003,42.0
7577,passed,slow,1350.6000000000001,1710.6000000000001,42.0
7578,passed,slow,829.2,1369.2,42.0
7579,passed,fast,0.0,48.0,42.0
7580,passed,slow,274.8,454.8,42.0
7581,passed,slow,838.8,1198.8,42.0
7582,passed,slow,4397.400000000001,4577.400000000001,42.0
7583,passed,slow,3897.6000000000004,4257.6,42.0
7584,passed,slow,1189.8000000000002,1369.8000000000002,42.0
7585,passed,slow,796.1999999999999,976.1999999999999,42.0
7586,passed,slow,2725.8,2905.8,42.0
7587,passed,slow,1556.4,1736.4,42.0
7588,passed,slow,1288.8,1648.8,42.0
7589,passed,slow,913.8,1273.8,42.0
7590,passed,slow,872.3999999999999,1232.3999999999999,42.0
7591,passed,fast,0.0,144.0,42.0
7592,passed,slow,2499.0,2859.0,42.0
7593,passed,slow,2644.2,3004.2,42.0
7594,passed,slow,669.6,849.6,42.0
7595,passed,slow,1054.5,1234.5,42.0
7596,passed,fast,0.0,12.0,42.0
7597,passed,slow,664.2,844.2,42.0
7598,passed,slow,1212.6000000000001,1572.6000000000001,42.0
7599,passed,slow,3640.8,4000.8,42.0
7600,passed,slow,849.0000000000002,1209.0000000000002,42.0
7601,passed,slow,2019.0,2559.0,42.0
7602,passed,slow,461.4,641.4,42.0
7603,passed,slow,532.8000000000001,892.8000000000001,42.0
7604,passed,slow,3877.2000000000003,4057.2000000000003,42.0
7605,passed,slow,2072.4,2432.4,42.0
7606,passed,slow,733.8000000000001,913.8000000000001,42.0
7607,passed,slow,2062.2000000000003,2242.2000000000003,42.0
7608,passed,slow,646.1999999999999,826.1999999999999,42.0
7609,passed,slow,888.0,1068.0,42.0
7610,passed,slow,864.5999999999999,1224.6,42.0
7611,passed,normal,0.0,275.4,42.0
7612,passed,slow,107.39999999999998,467.4,47.0
7613,passed,fast,0.0,33.0,47.0
7614,passed,fast,0.0,51.60000000000001,47.0
7615,passed,slow,510.30000000000007,870.3000000000001,47.0
7616,passed,slow,1068.6000000000001,1428.6000000000001,47.0
7617,passed,slow,440.4,800.4,47.0
7618,passed,normal,0.0,139.5,47.0
7619,passed,fast,0.0,153.9,47.0
7620,passed,fast,0.0,27.6,47.0
7621,passed,fast,0.0,162.89999999999998,47.0
7622,passed,fast,0.0,150.0,47.0
7623,passed,fast,0.0,18.000000000000004,47.0
7624,passed,slow,644.0999999999999,1004.0999999999999,47.0
7625,passed,slow,91.95000000000005,631.95,47.0
7626,passed,slow,924.5999999999999,1104.6,47.0
7627,passed,slow,210.59999999999997,390.59999999999997,47.0
7628,passed,slow,733.1999999999998,1093.1999999999998,47.0
7629,passed,slow,67.20000000000002,247.20000000000002,47.0
7630,passed,fast,0.0,192.0,47.0
7631,passed,slow,52.20000000000002,232.20000000000002,47.0
7632,passed,slow,2025.0,2205.0,47.0
7633,passed,slow,3313.2,3493.2,47.0
7634,passed,slow,580.8,760.8,47.0
7635,passed,slow,1350.6000000000001,1710.6000000000001,47.0
7636,passed,slow,2756.4,3116.4,47.0
7637,passed,slow,174.0,714.0,22.0
7638,passed,slow,391.79999999999995,571.8,22.0
7639,passed,slow,523.2,703.2,22.0
7640,passed,slow,319.79999999999995,679.8,22.0
7641,passed,slow,2106.0,2286.0,22.0
7642,passed,slow,256.19999999999993,616.1999999999999,22.0
7643,passed,slow,432.0000000000001,612.0000000000001,22.0
7644,passed,slow,543.6,723.6,22.0
7645,passed,slow,338.4000000000001,518.4000000000001,22.0
7646,passed,slow,345.0,525.0,22.0
7647,passed,slow,341.4,701.4,22.0
7648,passed,slow,354.0,714.0,22.0
7649,passed,slow,1177.2,1357.2,57.0
7650,passed,slow,593.4000000000001,773.4000000000001,57.0
7651,passed,slow,840.6000000000001,1020.6000000000001,57.0
7652,passed,slow,2258.4,2798.4,57.0
7653,passed,slow,2448.6000000000004,2808.6000000000004,57.0
7654,passed,slow,1019.4000000000001,1379.4,57.0
7655,passed,slow,284.4,644.4,57.0
7656,passed,slow,643.2,823.2,57.0
7657,passed,slow,569.4,929.4,57.0
7658,passed,slow,842.3999999999999,1202.3999999999999,57.0
7659,passed,fast,0.0,37.8,57.0
7660,passed,slow,960.6000000000001,1140.6000000000001,57.0
7661,passed,slow,238.80000000000007,598.8000000000001,57.0
7662,passed,slow,745.2,925.2,57.0
7663,passed,fast,0.0,45.0,57.0
7664,passed,slow,363.0,723.0,57.0
7665,passed,slow,1095.6000000000001,1455.6000000000001,57.0
7666,passed,slow,730.2,1090.2,57.0
7667,passed,slow,524.4000000000001,1064.4,57.0
7668,passed,normal,0.0,169.8,57.0
7669,passed,slow,527.4000000000001,707.4000000000001,57.0
7670,passed,slow,545.4,905.4,57.0
7671,passed,fast,0.0,20.400000000000002,57.0
7672,passed,slow,598.8000000000001,958.8000000000001,57.0
7673,passed,slow,949.2,1129.2,57.0
7674,passed,slow,630.0,810.0,57.0
7675,passed,slow,580.2,760.2,57.0
7676,passed,slow,450.0,630.0,57.0
7677,passed,slow,578.4000000000001,938.4000000000001,57.0
7678,passed,fast,0.0,11.4,57.0
7679,passed,slow,534.0,894.0,47.0
7680,passed,slow,2446.2000000000003,2806.2000000000003,47.0
7681,passed,slow,486.6,666.6,47.0
7682,passed,slow,255.60000000000002,615.6,47.0
7683,passed,slow,1505.4,1865.4,47.0
7684,passed,slow,525.6,885.6,47.0
7685,passed,slow,662.4000000000001,842.4000000000001,47.0
7686,passed,slow,642.0,1002.0,47.0
7687,passed,slow,1992.0,2172.0,47.0
7688,passed,slow,591.0,951.0,47.0
7689,passed,slow,3145.2000000000003,3505.2000000000003,47.0
7690,passed,slow,326.4,686.4,47.0
7691,passed,slow,277.80000000000007,637.8000000000001,47.0
7692,passed,slow,300.6,840.6,47.0
7693,passed,slow,848.4000000000001,1028.4,47.0
7694,passed,slow,385.5,565.5,47.0
7695,passed,slow,1829.4,2189.4,47.0
7696,passed,slow,809.4000000000001,989.4000000000001,47.0
7697,passed,slow,186.5999999999999,546.5999999999999,47.0
7698,passed,slow,84.60000000000002,264.6,47.0
7699,passed,slow,724.8,904.8,47.0
7700,passed,normal,0.0,63.6,47.0
7701,passed,slow,954.5999999999999,1134.6,47.0
7702,passed,slow,1892.4,2252.4,47.0
7703,passed,slow,657.0,1017.0,47.0
7704,Not passed,fast,0.0,0.0,38.0
7705,passed,slow,820.3499999999999,1000.3499999999999,38.0
7706,passed,fast,0.0,179.4,38.0
7707,passed,slow,1531.2,1711.2,38.0
7708,passed,slow,303.0,663.0,38.0
7709,passed,slow,2134.2,2494.2,38.0
7710,passed,slow,287.4000000000001,647.4000000000001,38.0
7711,passed,slow,362.4000000000001,722.4000000000001,38.0
7712,passed,normal,0.0,460.2,38.0
7713,passed,slow,781.8000000000001,961.8000000000001,38.0
7714,passed,slow,1307.3999999999999,1487.3999999999999,38.0
7715,passed,slow,123.60000000000002,483.6,38.0
7716,passed,slow,672.0000000000001,852.0000000000001,38.0
7717,passed,slow,2046.0,2406.0,38.0
7718,passed,slow,1115.4,1295.4,38.0
7719,passed,slow,213.0,393.0,38.0
7720,passed,slow,586.8000000000001,766.8000000000001,38.0
7721,passed,fast,0.0,49.50000000000001,38.0
7722,passed,slow,979.8000000000002,1339.8000000000002,38.0
7723,passed,slow,414.9000000000001,774.9000000000001,38.0
7724,passed,slow,491.4000000000001,851.4000000000001,35.0
7725,passed,slow,309.0,489.0,35.0
7726,passed,slow,528.0,888.0,35.0
7727,passed,slow,1222.8000000000002,1582.8000000000002,35.0
7728,passed,slow,416.4000000000001,776.4000000000001,35.0
7729,passed,slow,742.2,1102.2,35.0
7730,passed,fast,0.0,133.8,35.0
7731,passed,slow,610.2,790.2,35.0
7732,passed,slow,384.6,564.6,35.0
7733,passed,fast,0.0,154.8,35.0
7734,passed,slow,95.39999999999998,275.4,35.0
7735,passed,slow,81.60000000000002,441.6,35.0
7736,passed,slow,1013.4000000000001,1193.4,35.0
7737,passed,slow,371.4,551.4,35.0
7738,passed,slow,1.1999999999999886,181.2,35.0
7739,passed,slow,397.80000000000007,577.8000000000001,35.0
7740,passed,fast,0.0,142.79999999999998,35.0
7741,passed,slow,870.0,1230.0,35.0
7742,passed,fast,0.0,265.2,50.0
7743,passed,fast,0.0,129.60000000000002,50.0
7744,passed,fast,0.0,35.400000000000006,50.0
7745,passed,fast,0.0,22.8,50.0
7746,passed,fast,0.0,186.0,50.0
7747,passed,fast,0.0,36.00000000000001,50.0
7748,passed,fast,0.0,164.4,50.0
7749,passed,slow,49.80000000000001,409.8,50.0
7750,passed,normal,0.0,153.0,50.0
7751,passed,slow,561.6,921.6,50.0
7752,passed,slow,214.8,394.8,50.0
7753,passed,slow,1464.0000000000002,1824.0000000000002,50.0
7754,passed,normal,0.0,251.70000000000002,50.0
7755,passed,fast,0.0,233.4,50.0
7756,passed,fast,0.0,27.6,50.0
7757,passed,fast,0.0,326.40000000000003,50.0
7758,passed,normal,0.0,114.6,50.0
7759,passed,slow,762.6,942.6,50.0
7760,passed,fast,0.0,64.80000000000001,50.0
7761,passed,normal,0.0,114.6,50.0
7762,passed,slow,1269.6,1629.6,50.0
7763,passed,slow,511.5,691.5,50.0
7764,passed,fast,0.0,42.00000000000001,50.0
7765,passed,normal,0.0,116.39999999999999,50.0
7766,passed,normal,0.0,150.6,50.0
7767,passed,fast,0.0,13.8,50.0
7768,passed,slow,383.4000000000001,743.4000000000001,50.0
7769,Not passed,slow,1039.8000000000002,1219.8000000000002,36.0
7770,passed,slow,276.6,636.6,36.0
7771,passed,slow,63.599999999999966,243.59999999999997,36.0
7772,passed,slow,673.8,1033.8,36.0
7773,passed,slow,363.6,723.6,36.0
7774,passed,slow,4136.4,4496.4,36.0
7775,passed,slow,297.6,657.6,36.0
7776,passed,slow,1572.2999999999997,2112.2999999999997,36.0
7777,passed,slow,709.8,889.8,36.0
7778,Not passed,fast,0.0,0.0,25.0
7779,passed,slow,915.6000000000001,1275.6000000000001,25.0
7780,passed,fast,0.0,307.65000000000003,25.0
7781,passed,fast,0.0,27.6,25.0
7782,passed,slow,3915.6000000000004,4095.6000000000004,25.0
7783,passed,slow,960.0,1320.0,25.0
7784,passed,slow,37.5,217.5,25.0
7785,passed,slow,607.8,967.8,25.0
7786,passed,slow,1228.6499999999999,1408.6499999999999,25.0
7787,passed,slow,590.099999999994,770.099999999994,25.0
7788,passed,normal,0.0,92.4,25.0
7789,passed,slow,196.8,376.8,25.0
7790,passed,slow,916.8000000000002,1276.8000000000002,25.0
7791,passed,slow,885.3,1245.3,25.0
7792,passed,slow,1162.8,1342.8,31.0
7793,passed,normal,0.0,285.59999999999997,31.0
7794,passed,slow,475.79999999999995,835.8,31.0
7795,passed,fast,0.0,89.4,31.0
7796,passed,fast,0.0,136.2,31.0
7797,passed,slow,419.4,959.4,31.0
7798,passed,slow,963.0,1143.0,31.0
7799,passed,slow,819.6,999.6,31.0
7800,passed,normal,0.0,323.4,31.0
7801,passed,slow,2188.2,2368.2,31.0
7802,passed,slow,1269.0000000000002,1629.0000000000002,31.0
7803,passed,slow,785.4,965.4,31.0
7804,passed,slow,1288.8,1468.8,31.0
7805,passed,slow,1132.8,1312.8,31.0
7806,passed,slow,1175.4,1355.4,31.0
7807,passed,slow,748.8,1108.8,31.0
7808,passed,slow,683.4000000000001,1043.4,31.0
7809,passed,fast,0.0,111.0,45.0
7810,passed,slow,762.6,942.6,45.0
7811,passed,slow,832.2,1192.2,45.0
7812,passed,fast,0.0,104.4,45.0
7813,passed,slow,1380.0,1740.0,45.0
7814,passed,slow,1823.7000000000003,2003.7000000000003,45.0
7815,passed,slow,428.4000000000001,788.4000000000001,45.0
7816,passed,slow,964.8000000000002,1144.8000000000002,45.0
7817,passed,slow,270.0,630.0,45.0
7818,passed,slow,0.5999999999999659,360.59999999999997,45.0
7819,passed,slow,493.20000000000005,853.2,45.0
7820,passed,slow,640.2,1000.2,45.0
7821,passed,slow,583.1999999999998,1123.1999999999998,45.0
7822,passed,slow,2388.0000000000005,2568.0000000000005,45.0
7823,passed,slow,3726.0000000000005,3906.0000000000005,45.0
7824,passed,fast,0.0,112.2,45.0
7825,passed,slow,129.60000000000002,309.6,45.0
7826,passed,slow,1125.6000000000001,1485.6000000000001,45.0
7827,passed,slow,3736.2,3916.2,45.0
7828,passed,slow,3860.4,4040.4,45.0
7829,passed,slow,743.4000000000001,923.4000000000001,45.0
7830,passed,normal,0.0,145.8,45.0
7831,passed,slow,769.2,1129.2,45.0
7832,passed,slow,1029.6,1389.6,45.0
7833,passed,slow,1063.8,1423.8,45.0
7834,passed,fast,0.0,107.4,45.0
7835,passed,slow,3.0,183.0,45.0
7836,passed,slow,1009.8000000000002,1369.8000000000002,45.0
7837,passed,fast,0.0,181.2,45.0
7838,passed,slow,349.20000000000005,709.2,45.0
7839,passed,slow,370.20000000000005,550.2,45.0
7840,passed,slow,870.6000000000001,1230.6000000000001,45.0
7841,passed,slow,1495.8,1675.8,45.0
7842,passed,slow,2617.2000000000003,2977.2000000000003,45.0
7843,passed,slow,257.4000000000001,617.4000000000001,45.0
7844,passed,slow,349.20000000000005,709.2,45.0
7845,passed,slow,450.0,810.0,45.0
7846,passed,slow,614.4000000000001,1154.4,45.0
7847,passed,slow,592.8000000000001,772.8000000000001,45.0
7848,passed,slow,942.6000000000001,1122.6000000000001,45.0
7849,passed,fast,0.0,154.2,45.0
7850,passed,normal,0.0,103.2,45.0
7851,passed,normal,0.0,306.6,45.0
7852,passed,slow,2661.6,2841.6,45.0
7853,passed,slow,2680.2000000000003,2860.2000000000003,45.0
7854,passed,slow,544.2,724.2,45.0
7855,passed,slow,1010.4000000000001,1190.4,45.0
7856,passed,slow,910.2,1270.2,45.0
7857,passed,fast,0.0,233.4,45.0
7858,passed,slow,564.6,924.6,21.0
7859,passed,slow,6.0,366.0,21.0
7860,Not passed,slow,1314.0000000000002,1854.0000000000002,50.0
7861,passed,slow,34.80000000000001,394.8,50.0
7862,passed,slow,1194.3000000000002,1554.3000000000002,50.0
7863,passed,slow,342.6,702.6,50.0
7864,passed,slow,91.19999999999999,271.2,50.0
7865,passed,slow,340.20000000000005,700.2,50.0
7866,passed,slow,315.0,675.0,50.0
7867,passed,normal,0.0,340.79999999999995,50.0
7868,passed,slow,132.3,312.3,50.0
7869,passed,slow,120.59999999999997,480.59999999999997,50.0
7870,passed,slow,768.0,948.0,50.0
7871,passed,fast,0.0,207.0,50.0
7872,passed,slow,678.6000000000001,1038.6000000000001,50.0
7873,passed,fast,0.0,179.4,50.0
7874,passed,slow,124.34999999999997,484.34999999999997,50.0
7875,passed,normal,0.0,519.6,50.0
7876,passed,normal,0.0,122.99999999999999,50.0
7877,passed,slow,341.70000000000005,521.7,50.0
7878,passed,slow,359.4,719.4,50.0
7879,passed,slow,280.79999999999995,460.79999999999995,50.0
7880,passed,slow,369.0,729.0,50.0
7881,passed,normal,0.0,103.2,50.0
7882,passed,normal,0.0,74.4,50.0
7883,passed,slow,1030.2,1210.2,50.0
7884,passed,slow,217.8,397.8,50.0
7885,passed,slow,165.60000000000002,525.6,50.0
7886,passed,fast,0.0,234.9,50.0
7887,passed,slow,734.4000000000001,1094.4,21.0
7888,passed,fast,0.0,18.6,21.0
7889,passed,slow,18.0,198.0,21.0
7890,passed,fast,0.0,19.2,21.0
7891,passed,fast,0.0,18.000000000000004,21.0
7892,passed,fast,0.0,231.6,21.0
7893,passed,slow,9.600000000000023,369.6,21.0
7894,passed,slow,3129.0,3309.0,59.0
7895,passed,slow,1275.6000000000001,1455.6000000000001,59.0
7896,passed,slow,3216.0,3576.0,45.0
7897,passed,slow,1857.9,2037.9,45.0
7898,passed,slow,1687.8000000000002,2047.8000000000002,45.0
7899,passed,slow,1430.1000000000001,1790.1000000000001,45.0
7900,passed,slow,413.69999999999993,773.6999999999999,45.0
7901,passed,slow,1333.2,1513.2,45.0
7902,passed,slow,487.20000000000005,847.2,45.0
7903,passed,slow,3180.0,3360.0,45.0
7904,passed,slow,1325.4,1685.4,45.0
7905,passed,slow,9434.099999999999,9794.099999999999,45.0
7906,passed,slow,2004.0,2364.0,45.0
7907,passed,slow,770.6999999999998,1130.6999999999998,45.0
7908,passed,slow,1635.6,2175.6,45.0
7909,passed,slow,1322.3999999999999,1502.3999999999999,45.0
7910,passed,slow,1410.6000000000001,1590.6000000000001,45.0
7911,passed,slow,818.4000000000001,1178.4,45.0
7912,passed,slow,429.0,609.0,45.0
7913,passed,slow,2099.4,2459.4,45.0
7914,passed,slow,958.1999999999998,1138.1999999999998,45.0
7915,passed,slow,2060.8500000000004,2240.8500000000004,45.0
7916,passed,slow,3181.8,3361.8,45.0
7917,passed,slow,1356.6,1536.6,45.0
7918,passed,normal,0.0,299.40000000000003,45.0
7919,passed,slow,1150.2,1510.2,45.0
7920,passed,slow,3950.4000000000005,4130.400000000001,59.0
7921,passed,slow,2982.0,3162.0,59.0
7922,passed,slow,1215.6000000000001,1395.6000000000001,59.0
7923,passed,slow,1269.0000000000002,1449.0000000000002,59.0
7924,passed,slow,1078.5,1618.5,59.0
7925,passed,slow,821.4000000000001,1181.4,59.0
7926,passed,slow,883.1999999999998,1243.1999999999998,59.0
7927,passed,slow,1365.0,1725.0,59.0
7928,passed,slow,2283.6000000000004,2463.6000000000004,59.0
7929,passed,slow,1412.3999999999999,1772.3999999999999,59.0
7930,passed,slow,2675.4,3035.4,59.0
7931,passed,slow,2521.2000000000003,2881.2000000000003,59.0
7932,passed,slow,15505.800000000001,15865.800000000001,59.0
7933,passed,slow,13970.4,14150.4,59.0
7934,passed,slow,11342.1,11522.1,59.0
7935,passed,slow,2181.0,2541.0,59.0
7936,passed,slow,1173.6000000000001,1533.6000000000001,59.0
7937,passed,slow,1119.6,1479.6,59.0
7938,passed,slow,890.4000000000001,1250.4,59.0
7939,passed,slow,1899.3000000000002,2439.3,59.0
7940,passed,slow,1538.1000000000001,1718.1000000000001,59.0
7941,passed,slow,2084.4,2444.4,59.0
7942,passed,slow,1518.6000000000001,1698.6000000000001,59.0
7943,passed,slow,1094.4,1274.4,59.0
7944,passed,slow,2068.2,2428.2,59.0
7945,passed,slow,2002.8000000000002,2182.8,59.0
7946,passed,slow,2708.4,2888.4,59.0
7947,passed,slow,2446.8,2626.8,59.0
7948,passed,slow,1363.8,1543.8,59.0
7949,passed,slow,787.8,1147.8,59.0
7950,passed,slow,966.0,1326.0,59.0
7951,passed,slow,3295.2000000000003,3655.2000000000003,38.0
7952,passed,slow,2724.45,2904.45,38.0
